age,attend,authoritarianism,black,born,childs,colath,colrac,colcom,colmil,colhomo,colmslm,con_govt,degree,egalit_scale,evangelical,grass,happy,hispanic_2,homosex,income06,marital,mode,news,owngun,partyid_3,polviews,pornlaw2,pray,pres08,reborn_r,relig,science_quiz,sex,sibs,social_connect,social_cons3,south,spend3,teensex,tolerance,tvhours,vetyears,wordsum,zodiac
32,Once/mo,1,No,YES,0,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,Not allowed,4,HS,28,High,LEGAL,PRETTY HAPPY,No,NOT WRONG AT ALL,14,Separated,IN-PERSON,LESS THAN ONCE WK,NO,Ind,Moderate,Not illegal to all,SEVERAL TIMES A DAY,Obama,Yes,PROTESTANT,6,Female,7,10,Liberal,Nonsouth,Liberal,SOMETIMES WRONG,12,3,NONE,6,CAPRICORN
47,Every wk,4,No,YES,2,ALLOWED,ALLOWED,FIRED,NOT ALLOWED,ALLOWED,Not allowed,2,Bachelor deg,1,High,LEGAL,NOT TOO HAPPY,No,ALWAYS WRONG,21,Divorced,IN-PERSON,NEVER,YES,Ind,ExtrmCons,Not illegal to all,ONCE A DAY,McCain,Yes,PROTESTANT,5,Male,1,6,Mod,Nonsouth,Conserv,ALWAYS WRONG,14,2,MORE THAN 4 YRS,5,AQUARIUS
26,Never,3,No,YES,0,ALLOWED,ALLOWED,NOT FIRED,NOT ALLOWED,ALLOWED,Not allowed,2,HS,29,Low,LEGAL,NOT TOO HAPPY,No,ALWAYS WRONG,16,Never married,IN-PERSON,EVERYDAY,YES,Dem,SlghtLib,Not illegal to all,NEVER,Obama,No,NONE,6,Male,5,6,Conserv,Nonsouth,Liberal,SOMETIMES WRONG,11,1,NONE,7,SAGITTARIUS
79,Every wk,2,No,YES,3,NOT ALLOWED,NOT ALLOWED,FIRED,NOT ALLOWED,ALLOWED,Not allowed,3,HS,15,Low,NOT LEGAL,VERY HAPPY,No,NOT WRONG AT ALL,16,Married,IN-PERSON,EVERYDAY,YES,Rep,Conserv,Illegal to all,ONCE A DAY,McCain,No,PROTESTANT,5,Female,5,4,Mod,Nonsouth,Conserv,ALWAYS WRONG,7,10,NONE,5,VIRGO
79,Sev times/yr,4,No,YES,5,NOT ALLOWED,NOT ALLOWED,FIRED,NOT ALLOWED,ALLOWED,Not allowed,3,HS,18,High,NOT LEGAL,VERY HAPPY,No,ALWAYS WRONG,15,Married,IN-PERSON,EVERYDAY,YES,Rep,Moderate,Illegal to all,SEVERAL TIMES A DAY,McCain,Yes,PROTESTANT,3,Female,2,6,Mod,Nonsouth,Conserv,ALWAYS WRONG,7,3,NONE,7,CANCER
57,Once/yr,0,No,YES,2,ALLOWED,NOT ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",3,Junior Coll,8,Low,LEGAL,PRETTY HAPPY,No,NOT WRONG AT ALL,25,Married,OVER THE PHONE,EVERYDAY,NO,Dem,Moderate,Not illegal to all,ONCE A DAY,Obama,No,CATHOLIC,7,Female,6,10,Liberal,Nonsouth,Mod,ALMST ALWAYS WRG,11,1,NONE,7,LIBRA
49,Never,0,No,YES,3,ALLOWED,NOT ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",3,HS,7,Low,LEGAL,NOT TOO HAPPY,No,NOT WRONG AT ALL,7,Divorced,IN-PERSON,EVERYDAY,NO,Ind,Moderate,Not illegal to all,NEVER,McCain,No,NONE,7,Male,16,4,Mod,Nonsouth,Conserv,ALMST ALWAYS WRG,12,2,NONE,8,LIBRA
82,Every wk,2,No,YES,5,NOT ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,ALLOWED,Not allowed,2,Bachelor deg,13,Mod,NOT LEGAL,VERY HAPPY,No,ALWAYS WRONG,13,Widowed,IN-PERSON,EVERYDAY,NO,Rep,Conserv,Illegal to all,ONCE A DAY,McCain,No,PROTESTANT,6,Female,7,4,Mod,Nonsouth,Mod,ALWAYS WRONG,1,5,NONE,7,LIBRA
55,Every wk,5,No,YES,3,NOT ALLOWED,NOT ALLOWED,FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,2,HS,1,High,NOT LEGAL,VERY HAPPY,No,ALWAYS WRONG,20,Married,OVER THE PHONE,EVERYDAY,YES,Rep,ExtrmCons,Illegal to all,ONCE A DAY,McCain,Yes,PROTESTANT,5,Male,6,2,Conserv,Nonsouth,Conserv,ALWAYS WRONG,6,4,NONE,6,SCORPIO
51,Never,1,No,YES,0,ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,ALLOWED,Not allowed,1,HS,35,Low,LEGAL,NOT TOO HAPPY,No,NOT WRONG AT ALL,19,Never married,IN-PERSON,EVERYDAY,NO,Dem,ExtrmLib,Not illegal to all,ONCE A DAY,Obama,No,NONE,8,Male,2,6,Liberal,Nonsouth,Liberal,SOMETIMES WRONG,10,1,NONE,7,CAPRICORN
73,Every wk,4,No,YES,1,NOT ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,ALLOWED,Not allowed,2,HS,18,Mod,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,14,Married,OVER THE PHONE,EVERYDAY,YES,Dem,SlghtLib,Illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,5,Male,2,5,Conserv,Nonsouth,Mod,ALWAYS WRONG,6,3,LESS THAN 2 YRS,4,LEO
78,Every wk,6,No,YES,3,ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,ALLOWED,Not allowed,3,Bachelor deg,10,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,13,Married,IN-PERSON,FEW TIMES A WEEK,YES,Rep,Conserv,Not illegal to all,ONCE A DAY,McCain,Yes,PROTESTANT,6,Male,9,5,Mod,Nonsouth,Mod,ALWAYS WRONG,9,3,NONE,8,ARIES
65,Every wk,2,No,YES,2,ALLOWED,NOT ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",4,Junior Coll,14,Mod,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,23,Married,OVER THE PHONE,EVERYDAY,YES,Ind,SlghtCons,Illegal to all,ONCE A DAY,Obama,No,PROTESTANT,6,Female,2,7,Conserv,Nonsouth,Liberal,ALWAYS WRONG,13,1,NONE,7,LEO
20,2-3 times /mo,4,Yes,YES,1,ALLOWED,ALLOWED,NOT FIRED,NOT ALLOWED,ALLOWED,Not allowed,1,<HS,29,Mod,LEGAL,VERY HAPPY,No,ALWAYS WRONG,2,Married,IN-PERSON,NEVER,NO,Ind,Liberal,Not illegal to all,SEVERAL TIMES A DAY,Obama,Yes,PROTESTANT,4,Female,10,8,Liberal,South,Mod,ALWAYS WRONG,8,10,NONE,6,LIBRA
62,<Once/yr,1,No,YES,3,NOT ALLOWED,NOT ALLOWED,FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,3,<HS,20,High,LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,15,Married,IN-PERSON,FEW TIMES A WEEK,NO,Ind,Moderate,Illegal to all,SEVERAL TIMES A DAY,Obama,Yes,PROTESTANT,3,Female,10,6,Conserv,South,Conserv,ALWAYS WRONG,6,4,NONE,4,LEO
55,Every wk,4,No,YES,0,NOT ALLOWED,NOT ALLOWED,FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,2,HS,22,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,13,Never married,IN-PERSON,EVERYDAY,YES,Rep,Liberal,Not illegal to all,SEVERAL TIMES A DAY,McCain,Yes,PROTESTANT,3,Male,6,12,Conserv,South,Liberal,ALWAYS WRONG,2,3,NONE,4,AQUARIUS
71,Every wk,3,No,YES,2,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",1,Graduate deg,7,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,19,Married,IN-PERSON,EVERYDAY,YES,Rep,SlghtCons,Not illegal to all,ONCE A DAY,McCain,Yes,PROTESTANT,5,Male,5,5,Mod,South,Conserv,ALWAYS WRONG,14,2,NONE,8,CANCER
33,2-3 times /mo,1,No,YES,0,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",2,Bachelor deg,26,Low,LEGAL,VERY HAPPY,No,NOT WRONG AT ALL,19,Never married,IN-PERSON,LESS THAN ONCE WK,NO,Ind,Moderate,Not illegal to all,LT ONCE A WEEK,Obama,No,CHRISTIAN,7,Female,3,1,Liberal,South,Liberal,SOMETIMES WRONG,13,5,NONE,6,LIBRA
44,>Once/wk,4,No,YES,2,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,Not allowed,2,Junior Coll,26,High,LEGAL,VERY HAPPY,No,ALWAYS WRONG,23,Married,IN-PERSON,EVERYDAY,YES,Ind,Conserv,Illegal to all,SEVERAL TIMES A DAY,McCain,Yes,PROTESTANT,6,Female,2,6,Conserv,South,Conserv,ALWAYS WRONG,12,1,NONE,8,SAGITTARIUS
51,Once/yr,1,No,YES,3,NOT ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,ALLOWED,Not allowed,2,Junior Coll,32,Low,NOT LEGAL,NOT TOO HAPPY,No,NOT WRONG AT ALL,13,Divorced,IN-PERSON,NEVER,NO,Dem,Moderate,Illegal to all,ONCE A DAY,Obama,No,PROTESTANT,5,Female,11,3,Mod,Nonsouth,Liberal,ALWAYS WRONG,11,2,NONE,6,VIRGO
76,Once/yr,3,No,YES,2,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",1,HS,18,High,NOT LEGAL,VERY HAPPY,No,ALWAYS WRONG,24,Married,IN-PERSON,FEW TIMES A WEEK,YES,Dem,SlghtCons,Not illegal to all,LT ONCE A WEEK,Obama,Yes,PROTESTANT,9,Male,5,0,Liberal,Nonsouth,Conserv,ALWAYS WRONG,12,7,NONE,5,GEMINI
54,Once/mo,2,No,YES,1,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,Not allowed,1,HS,16,High,LEGAL,NOT TOO HAPPY,No,NOT WRONG AT ALL,6,Divorced,IN-PERSON,NEVER,NO,Ind,Moderate,Illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,5,Male,3,5,Conserv,Nonsouth,Liberal,ALWAYS WRONG,14,4,NONE,4,TAURUS
56,<Once/yr,2,No,YES,1,ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,ALLOWED,Not allowed,1,Junior Coll,35,Mod,LEGAL,PRETTY HAPPY,No,NOT WRONG AT ALL,24,Married,IN-PERSON,NEVER,NO,Dem,Moderate,Not illegal to all,SEVERAL TIMES A DAY,McCain,Yes,PROTESTANT,7,Female,1,3,Liberal,Nonsouth,Liberal,ALWAYS WRONG,13,6,NONE,6,PISCES
89,Every wk,6,No,YES,2,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,Not allowed,3,HS,12,High,NOT LEGAL,VERY HAPPY,No,ALWAYS WRONG,19,Married,OVER THE PHONE,EVERYDAY,YES,Dem,ExtrmCons,Illegal to all,ONCE A WEEK,Obama,Yes,PROTESTANT,5,Male,2,3,Mod,Nonsouth,Conserv,ALWAYS WRONG,10,2,2 TO 4 YEARS,4,GEMINI
87,Nrly evry wk,4,No,YES,2,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",2,Graduate deg,7,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,19,Widowed,IN-PERSON,EVERYDAY,YES,Rep,Moderate,Illegal to all,SEVERAL TIMES A DAY,McCain,Yes,PROTESTANT,4,Female,1,7,Conserv,Nonsouth,Conserv,ALWAYS WRONG,14,2,NONE,4,SAGITTARIUS
44,>Once/wk,4,No,YES,2,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",4,HS,31,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,12,Married,IN-PERSON,FEW TIMES A WEEK,YES,Ind,Liberal,Illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,7,Female,2,6,Conserv,Nonsouth,Mod,ALWAYS WRONG,13,3,NONE,6,SAGITTARIUS
26,<Once/yr,2,No,YES,0,ALLOWED,NOT ALLOWED,NOT FIRED,ALLOWED,NOT ALLOWED,Not allowed,1,HS,29,Low,LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,23,Married,IN-PERSON,EVERYDAY,YES,Dem,Moderate,Not illegal to all,NEVER,Obama,No,PROTESTANT,6,Male,3,6,Mod,Nonsouth,Liberal,ALMST ALWAYS WRG,8,3,NONE,6,ARIES
25,Every wk,3,No,YES,1,NOT ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,ALLOWED,Not allowed,3,Bachelor deg,22,High,NOT LEGAL,VERY HAPPY,No,ALWAYS WRONG,18,Married,IN-PERSON,ONCE A WEEK,NO,Ind,SlghtCons,Illegal to all,SEVERAL TIMES A WEEK,McCain,Yes,CHRISTIAN,5,Female,2,7,Mod,Nonsouth,Liberal,ALWAYS WRONG,12,3,NONE,6,VIRGO
60,Every wk,3,No,NO,1,NOT ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,3,<HS,26,High,NOT LEGAL,NOT TOO HAPPY,Yes,ALWAYS WRONG,14,Married,IN-PERSON,LESS THAN ONCE WK,NO,Dem,Conserv,Illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,2,Female,9,4,Conserv,South,Conserv,ALWAYS WRONG,0,3,NONE,3,GEMINI
74,Every wk,4,No,YES,5,NOT ALLOWED,NOT ALLOWED,FIRED,NOT ALLOWED,ALLOWED,Not allowed,2,<HS,16,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,8,Widowed,OVER THE PHONE,FEW TIMES A WEEK,YES,Rep,Moderate,Illegal to all,ONCE A DAY,McCain,Yes,PROTESTANT,5,Female,5,4,Liberal,South,Conserv,ALWAYS WRONG,8,2,NONE,6,PISCES
28,Once/mo,4,Yes,YES,1,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,Not allowed,2,Bachelor deg,15,High,NOT LEGAL,NOT TOO HAPPY,No,NOT WRONG AT ALL,15,Never married,IN-PERSON,FEW TIMES A WEEK,YES,Dem,Moderate,Not illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,5,Female,5,10,Mod,South,Liberal,ALWAYS WRONG,10,3,NONE,4,AQUARIUS
54,>Once/wk,6,Yes,YES,4,NOT ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,ALLOWED,Not allowed,3,<HS,35,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,9,Divorced,IN-PERSON,FEW TIMES A WEEK,NO,Dem,SlghtLib,Illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,5,Female,11,4,Conserv,South,Liberal,ALWAYS WRONG,6,3,NONE,6,SAGITTARIUS
44,2-3 times /mo,3,Yes,YES,2,NOT ALLOWED,NOT ALLOWED,FIRED,ALLOWED,ALLOWED,Not allowed,2,HS,24,High,NOT LEGAL,VERY HAPPY,Yes,ALWAYS WRONG,15,Married,IN-PERSON,ONCE A WEEK,NO,Dem,Conserv,Illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,5,Male,2,7,Conserv,South,Mod,ALWAYS WRONG,8,10,NONE,4,SCORPIO
45,>Once/wk,5,No,YES,2,NOT ALLOWED,NOT ALLOWED,FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,1,HS,26,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,15,Married,IN-PERSON,FEW TIMES A WEEK,YES,Rep,Conserv,Illegal to all,ONCE A DAY,McCain,Yes,PROTESTANT,4,Male,3,3,Conserv,South,Conserv,ALWAYS WRONG,1,3,NONE,6,LEO
51,>Once/wk,5,No,YES,1,ALLOWED,ALLOWED,NOT FIRED,NOT ALLOWED,ALLOWED,Not allowed,4,HS,26,High,LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,11,Divorced,OVER THE PHONE,NEVER,YES,Dem,Liberal,Not illegal to all,SEVERAL TIMES A DAY,Obama,Yes,PROTESTANT,6,Male,4,4,Mod,South,Liberal,ALWAYS WRONG,11,1,NONE,6,LIBRA
61,Every wk,1,Yes,YES,3,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,Not allowed,2,HS,35,High,NOT LEGAL,VERY HAPPY,No,NOT WRONG AT ALL,13,Divorced,OVER THE PHONE,EVERYDAY,YES,Dem,Moderate,Not illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,5,Male,21,4,Mod,South,Conserv,ALWAYS WRONG,14,4,2 TO 4 YEARS,5,GEMINI
23,Sev times/yr,3,Yes,YES,0,ALLOWED,NOT ALLOWED,FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,1,HS,29,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,15,Never married,IN-PERSON,FEW TIMES A WEEK,NO,Dem,ExtrmLib,Not illegal to all,ONCE A DAY,Obama,Yes,NONE,6,Male,5,6,Conserv,South,Conserv,ALWAYS WRONG,8,3,NONE,4,ARIES
33,Never,1,No,YES,5,ALLOWED,ALLOWED,FIRED,ALLOWED,ALLOWED,"Yes, allowed",2,HS,17,Low,LEGAL,VERY HAPPY,No,NOT WRONG AT ALL,14,Separated,IN-PERSON,ONCE A WEEK,YES,Ind,ExtrmLib,Not illegal to all,NEVER,Obama,No,NONE,5,Male,3,10,Liberal,South,Mod,ALWAYS WRONG,14,4,NONE,7,ARIES
77,>Once/wk,4,No,YES,1,NOT ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,2,<HS,7,High,NOT LEGAL,VERY HAPPY,No,ALWAYS WRONG,23,Married,IN-PERSON,EVERYDAY,YES,Rep,Conserv,Illegal to all,ONCE A DAY,McCain,Yes,PROTESTANT,5,Male,8,4,Conserv,South,Conserv,ALWAYS WRONG,5,2,NONE,5,CAPRICORN
28,Every wk,2,No,YES,0,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,Not allowed,3,Junior Coll,22,High,LEGAL,PRETTY HAPPY,No,NOT WRONG AT ALL,13,Never married,OVER THE PHONE,FEW TIMES A WEEK,NO,Ind,SlghtLib,Not illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,7,Male,1,10,Liberal,South,Liberal,ALWAYS WRONG,14,3,NONE,6,LIBRA
55,Every wk,2,Yes,YES,2,ALLOWED,ALLOWED,NOT FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,2,HS,35,High,NOT LEGAL,VERY HAPPY,No,ALWAYS WRONG,11,Married,IN-PERSON,FEW TIMES A WEEK,YES,Dem,Moderate,Illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,4,Female,7,3,Mod,South,Mod,ALWAYS WRONG,8,8,NONE,6,GEMINI
29,2-3 times /mo,2,No,NO,1,ALLOWED,ALLOWED,FIRED,ALLOWED,ALLOWED,"Yes, allowed",2,<HS,27,Mod,NOT LEGAL,PRETTY HAPPY,Yes,ALMST ALWAYS WRG,14,Never married,IN-PERSON,ONCE A WEEK,NO,Ind,Liberal,Not illegal to all,SEVERAL TIMES A WEEK,Obama,Yes,CATHOLIC,4,Male,12,4,Liberal,South,Conserv,ALWAYS WRONG,12,2,NONE,3,SAGITTARIUS
19,Once/mo,1,No,YES,0,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,Not allowed,2,HS,18,High,LEGAL,NOT TOO HAPPY,No,ALWAYS WRONG,22,Never married,IN-PERSON,EVERYDAY,YES,Rep,SlghtCons,Not illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,4,Female,2,5,Liberal,South,Conserv,ALWAYS WRONG,10,1,NONE,6,VIRGO
31,Every wk,4,Yes,NO,2,NOT ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,2,<HS,26,Low,NOT LEGAL,VERY HAPPY,Yes,ALWAYS WRONG,3,Married,IN-PERSON,LESS THAN ONCE WK,NO,Ind,Conserv,Illegal to all,ONCE A DAY,Obama,No,PROTESTANT,1,Male,8,1,Conserv,South,Conserv,ALWAYS WRONG,5,1,NONE,2,AQUARIUS
25,Never,5,No,NO,4,ALLOWED,ALLOWED,FIRED,ALLOWED,NOT ALLOWED,"Yes, allowed",2,<HS,14,High,NOT LEGAL,VERY HAPPY,Yes,SOMETIMES WRONG,9,Never married,IN-PERSON,LESS THAN ONCE WK,NO,Ind,Liberal,Not illegal to all,ONCE A DAY,Obama,Yes,NONE,6,Female,2,6,Conserv,South,Conserv,ALWAYS WRONG,11,4,NONE,5,GEMINI
68,Every wk,3,No,YES,2,NOT ALLOWED,NOT ALLOWED,FIRED,NOT ALLOWED,ALLOWED,Not allowed,1,HS,10,High,NOT LEGAL,VERY HAPPY,No,ALWAYS WRONG,18,Married,IN-PERSON,ONCE A WEEK,YES,Dem,Moderate,Illegal to all,ONCE A DAY,McCain,Yes,PROTESTANT,4,Male,4,7,Conserv,South,Liberal,ALWAYS WRONG,6,4,NONE,6,SAGITTARIUS
62,2-3 times /mo,1,Yes,YES,2,ALLOWED,NOT ALLOWED,NOT FIRED,ALLOWED,ALLOWED,Not allowed,3,HS,29,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,10,Never married,IN-PERSON,FEW TIMES A WEEK,NO,Dem,SlghtCons,Not illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,4,Female,7,8,Liberal,South,Mod,ALWAYS WRONG,10,4,NONE,4,PISCES
56,Every wk,1,No,NO,3,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",1,Bachelor deg,4,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,18,Married,IN-PERSON,FEW TIMES A WEEK,YES,Ind,Conserv,Illegal to all,SEVERAL TIMES A DAY,McCain,Yes,PROTESTANT,6,Male,2,8,Conserv,South,Conserv,ALWAYS WRONG,12,3,NONE,4,CANCER
39,Nrly evry wk,4,Yes,YES,2,NOT ALLOWED,ALLOWED,FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,3,HS,27,Mod,LEGAL,PRETTY HAPPY,No,NOT WRONG AT ALL,12,Separated,IN-PERSON,FEW TIMES A WEEK,NO,Rep,ExtrmCons,Not illegal to all,ONCE A DAY,Obama,No,PROTESTANT,4,Female,5,12,Mod,South,Liberal,ALWAYS WRONG,7,3,NONE,1,LEO
57,2-3 times /mo,4,Yes,YES,5,NOT ALLOWED,NOT ALLOWED,FIRED,NOT ALLOWED,ALLOWED,Not allowed,3,<HS,22,High,LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,13,Separated,IN-PERSON,EVERYDAY,NO,Dem,Moderate,Illegal to all,ONCE A DAY,Obama,Yes,PROTESTANT,3,Female,13,9,Liberal,South,Mod,ALWAYS WRONG,7,4,NONE,0,AQUARIUS
65,2-3 times /mo,3,Yes,YES,1,NOT ALLOWED,NOT ALLOWED,NOT FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,3,HS,29,Mod,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,9,Widowed,IN-PERSON,FEW TIMES A WEEK,YES,Dem,SlghtCons,Illegal to all,ONCE A DAY,Obama,Yes,NONE,4,Female,8,5,Mod,South,Liberal,ALWAYS WRONG,10,7,NONE,4,ARIES
24,Every wk,6,No,YES,2,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",2,HS,35,Mod,LEGAL,PRETTY HAPPY,No,NOT WRONG AT ALL,12,Separated,IN-PERSON,ONCE A WEEK,NO,Ind,Moderate,Illegal to all,ONCE A DAY,Obama,No,PROTESTANT,6,Female,6,8,Mod,South,Mod,ALWAYS WRONG,13,4,NONE,7,VIRGO
43,Sev times/yr,4,Yes,YES,5,ALLOWED,ALLOWED,NOT FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,2,<HS,35,Mod,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,7,Married,IN-PERSON,NEVER,NO,Dem,Liberal,Illegal to all,SEVERAL TIMES A DAY,Obama,No,PROTESTANT,4,Female,7,7,Conserv,South,Liberal,ALWAYS WRONG,12,3,NONE,4,LEO
23,Never,3,No,YES,0,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",3,HS,26,Mod,LEGAL,PRETTY HAPPY,No,NOT WRONG AT ALL,19,Never married,IN-PERSON,FEW TIMES A WEEK,REFUSED,Ind,ExtrmLib,Not illegal to all,SEVERAL TIMES A WEEK,Obama,Yes,PROTESTANT,8,Male,2,6,Liberal,South,Conserv,NOT WRONG AT ALL,14,3,NONE,9,TAURUS
57,Once/mo,4,Yes,YES,4,NOT ALLOWED,NOT ALLOWED,FIRED,ALLOWED,ALLOWED,Not allowed,3,<HS,8,Mod,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,15,Divorced,IN-PERSON,FEW TIMES A WEEK,YES,Dem,Moderate,Not illegal to all,ONCE A DAY,Obama,No,PROTESTANT,3,Female,7,3,Mod,South,Liberal,ALWAYS WRONG,9,2,NONE,4,AQUARIUS
39,Once/mo,2,Yes,YES,5,NOT ALLOWED,NOT ALLOWED,NOT FIRED,ALLOWED,ALLOWED,Not allowed,4,<HS,29,Low,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,2,Never married,IN-PERSON,FEW TIMES A WEEK,NO,Ind,Moderate,Not illegal to all,ONCE A DAY,Obama,No,PROTESTANT,2,Female,10,5,Conserv,South,Conserv,ALWAYS WRONG,12,4,NONE,3,SAGITTARIUS
21,Once/mo,4,Yes,YES,0,ALLOWED,ALLOWED,FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,2,<HS,26,High,NOT LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,4,Never married,IN-PERSON,ONCE A WEEK,NO,Rep,Liberal,Illegal to all,ONCE A DAY,Obama,Yes,NONE,4,Female,30,8,Conserv,South,Liberal,ALWAYS WRONG,8,3,NONE,1,SAGITTARIUS
67,Never,3,No,YES,7,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",2,<HS,22,Mod,NOT LEGAL,NOT TOO HAPPY,No,ALWAYS WRONG,12,Widowed,IN-PERSON,NEVER,NO,Ind,Conserv,Illegal to all,NEVER,McCain,Yes,PROTESTANT,5,Female,10,0,Liberal,South,Conserv,ALWAYS WRONG,10,4,NONE,2,TAURUS
23,Once/yr,2,No,YES,0,ALLOWED,ALLOWED,NOT FIRED,ALLOWED,ALLOWED,"Yes, allowed",4,HS,25,Low,LEGAL,PRETTY HAPPY,No,ALWAYS WRONG,17,Never married,IN-PERSON,FEW TIMES A WEEK,NO,Rep,Conserv,Not illegal to all,ONCE A DAY,McCain,No,PROTESTANT,6,Female,1,7,Liberal,South,Liberal,ALWAYS WRONG,13,3,NONE,4,AQUARIUS
48,Every wk,4,No,YES,2,NOT ALLOWED,NOT ALLOWED,FIRED,NOT ALLOWED,NOT ALLOWED,Not allowed,2,HS,23,High,NOT LEGAL,NOT TOO HAPPY,No,ALWAYS WRONG,22,Married,IN-PERSON,ONCE A WEEK,YES,Rep,Conserv,Illegal to all,SEVERAL TIMES A DAY,McCain,Yes,PROTESTANT,3,Female,1,2,Conserv,South,Liberal,ALWAYS WRONG,1,2,NONE,6,TAURUS
